,rank,feature,score,ngram,label
526,526,จน เกินไป,0.0018005531694765015,2,neg
527,527,เนื้อหา ละเอียด,0.0018005531694765015,2,neg
528,528,เยี่ยม,0.0017995488320166717,1,neg
529,529,รายละเอียด มาก,0.0017990274883497787,2,neg
530,530,อาจจะ ต้อง,0.0017978386446684447,2,neg
531,531,สามารถ นำไปใช้,0.0017976912089103906,2,neg
532,532,หรือ วิธีการ,0.0017967230998410704,2,neg
533,533,ว่า เรียน,0.0017961189512650754,2,neg
534,534,ควร เพิ่ม,0.0017960119502957823,2,neg
535,535,โหลด,0.0017958504831174153,1,neg
536,536,เอกสาร,0.0017958504831174153,1,neg
537,537,ของ โปรแกรม,0.0017873884198171066,2,neg
538,538,คลิป สั้น,0.0017798178271767353,2,neg
539,539,บาง บท,0.0017790480556334773,2,neg
540,540,study จริง,0.0017764991424855327,2,neg
541,541,คอร์ส มากกว่า,0.0017764991424855327,2,neg
542,542,อยาก case,0.0017764991424855327,2,neg
543,543,สอดแทรก คอร์ส,0.0017764991424855327,2,neg
544,544,จริง สอดแทรก,0.0017764991424855327,2,neg
545,545,ใหม่ แต่,0.0017726058823910181,2,neg
546,546,ผู้สอน สอน,0.0017721442233642505,2,neg
547,547,เรื่อง ใข้,0.0017682420169310084,2,neg
548,548,command มากขึ้น,0.0017682420169310084,2,neg
549,549,เข้า เรื่อง,0.0017682420169310084,2,neg
550,550,ใข้ docker,0.0017682420169310084,2,neg
551,551,docker command,0.0017682420169310084,2,neg
552,552,ไม่ เต็มอิ่ม,0.0017672237145871135,2,neg
553,553,เข้าใจ data,0.0017672237145871135,2,neg
554,554,เต็มอิ่ม,0.0017672237145871135,1,neg
555,555,เสร็จ,0.0017671318956855517,1,neg
556,556,ไม่ ลง,0.0017646866070351204,2,neg
557,557,เห็น ภาพ,0.0017636672142003816,2,neg
558,558,ภาพ เหมาะ,0.0017636672142003816,2,neg
559,559,เริ่มต้น เพื่อ,0.0017636672142003816,2,neg
560,560,เพื่อ เห็น,0.0017636672142003816,2,neg
561,561,ใช้ การทำงาน,0.0017612814109178295,2,neg
562,562,ลง เรียน,0.0017611262522297302,2,neg
563,563,สำหรับ เริ่ม,0.001759104776275494,2,neg
564,564,บางอย่าง,0.0017542796362376243,1,neg
565,565,นั้น,0.001752768985003404,1,neg
566,566,testing,0.0017511842783418227,1,neg
567,567,แต่ ไม่,0.0017510752238664017,2,neg
568,568,อาจจะ ไม่,0.0017507289637895551,2,neg
569,569,แนบ ไม่,0.0017477051070530374,2,neg
570,570,ไฟล์ ebook,0.0017477051070530374,2,neg
571,571,ebook แนบ,0.0017477051070530374,2,neg
572,572,หา ไฟล์,0.0017477051070530374,2,neg
573,573,ebook,0.0017477051070530374,1,neg
574,574,รู้ ภาษา,0.001744499197136659,2,neg
575,575,ทำ ไม่,0.0017431905256250866,2,neg
576,576,ยังไง,0.001742274902368186,1,neg
577,577,พื้นฐาน เพื่อ,0.0017409410714825462,2,neg
578,578,นำไปใช้ เรียนรู้,0.0017409410714825462,2,neg
579,579,ให้ความรู้ พื้นฐาน,0.0017409410714825462,2,neg
580,580,ผู้เรียน เข้าใจ,0.0017403844339321278,2,neg
581,581,ว่า ควร,0.0017398178042362477,2,neg
582,582,รู้จัก,0.0017377932263605198,1,neg
583,583,ทุกคน,0.0017365571677987104,1,neg
584,584,ไม่ ละเอียด,0.0017333905245246162,2,neg
585,585,ครอบคลุม มาก,0.0017306245866379887,2,neg
586,586,สำหรับ ผู้เริ่มต้น,0.0017301498910187408,2,neg
587,587,ใจความ,0.0017292543431053611,1,neg
588,588,เกี่ยว,0.0017291054442540876,1,neg
589,589,เกี่ยว บ้าง,0.0017291054442540876,2,neg
590,590,ภาษา อื่น,0.0017289111586846037,2,neg
591,591,งง มาก,0.0017251119080460987,2,neg
592,592,เล็กน้อย,0.0017196505255665142,1,neg
593,593,เกิด,0.0017183867219233374,1,neg
594,594,server,0.0017181140919173463,1,neg
595,595,แบบนี้,0.0017177891833294384,1,neg
596,596,ตัวเอง,0.0017150832900138136,1,neg
597,597,accurate,0.0017140195666322496,1,neg
598,598,กำกวม ไม่,0.0017140195666322496,2,neg
599,599,quiz กำกวม,0.0017140195666322496,2,neg
600,600,กำกวม,0.0017140195666322496,1,neg
601,601,ไม่ accurate,0.0017140195666322496,2,neg
602,602,ตั้งคำถาม แต่ละ,0.0017140195666322496,2,neg
603,603,แต่ละ quiz,0.0017140195666322496,2,neg
604,604,การอธิบาย ความ,0.0017105083777614702,2,neg
605,605,เกินไป ตัวอย่าง,0.0017105083777614702,2,neg
606,606,มือใหม่,0.0017098253808809744,1,neg
607,607,สนุก ดี,0.0017042099492243646,2,neg
608,608,อธิบาย ได้ดี,0.0017032112950377764,2,neg
609,609,วิดีโอ,0.001702486900033474,1,neg
610,610,ป,0.0017020376998606356,1,neg
611,611,เชิง,0.0016966137860365846,1,neg
612,612,ต้องการ,0.001691051246297268,1,neg
613,613,การเงิน,0.0016844782075959178,1,neg
614,614,แค่,0.001678587983821749,1,neg
615,615,ถูกต้อง,0.0016770102367611027,1,neg
616,616,ลึก มากกว่า,0.0016680406160002033,2,neg
617,617,ใข้,0.0016672342770771612,1,neg
618,618,science มากขึ้น,0.0016662741434778502,2,neg
619,619,มากขึ้น แต่,0.0016662741434778502,2,neg
620,620,คุ้มค่า,0.0016658668013622398,1,neg
621,621,เหมือน เข้าใจ,0.0016591672709068083,2,neg
622,622,เยอะ แต่,0.0016547547056285274,2,neg
623,623,code แต่ละ,0.0016530695159531691,2,neg
624,624,อยาก source,0.0016530695159531691,2,neg
625,625,source code,0.0016530695159531691,2,neg
626,626,ไว้ ด้วย,0.0016530695159531691,2,neg
627,627,demo ไว้,0.0016530695159531691,2,neg
628,628,แต่ละ demo,0.0016530695159531691,2,neg
629,629,source,0.0016530695159531691,1,neg
630,630,มาจาก ไหน,0.001650957903828783,2,neg
631,631,คน เริ่ม,0.001650957903828783,2,neg
632,632,ถือว่า,0.0016504567209173232,1,neg
633,633,หมด,0.0016489799314952872,1,neg
634,634,ไม่ เจอ,0.001647870502341605,2,neg
635,635,เติมต่อ,0.0016414928505006738,1,neg
636,636,เพิ่ม เติมต่อ,0.0016414928505006738,2,neg
637,637,กระบวนท่า ดีงาม,0.0016383617535115735,2,neg
638,638,กระบวนท่า,0.0016383617535115735,1,neg
639,639,ทุก กระบวนท่า,0.0016383617535115735,2,neg
640,640,go ครบ,0.0016383617535115735,2,neg
641,641,ครบ ทุก,0.0016383617535115735,2,neg
642,642,คอร์ส พื้นฐาน,0.0016383617535115735,2,neg
643,643,pattern,0.0016334742526340098,1,neg
644,644,น่าจะ ขยายความ,0.0016334742526340098,2,neg
645,645,design pattern,0.0016334742526340098,2,neg
646,646,pattern อื่นๆ,0.0016334742526340098,2,neg
647,647,ขยายความ,0.0016334742526340098,1,neg
648,648,ขยายความ เพิ่ม,0.0016334742526340098,2,neg
649,649,ของ ทำ,0.0016320510605766763,2,neg
650,650,บาง ตัวอย่าง,0.001626057853744701,2,neg
651,651,ฟัง แล้ว,0.0016247350162489494,2,neg
652,652,ก็ สอน,0.001623929665694051,2,neg
653,653,ตัวอย่าง update,0.001623474684058536,2,neg
654,654,สำหรับ ปัจจุบัน,0.001623474684058536,2,neg
655,655,update สำหรับ,0.001623474684058536,2,neg
656,656,ok อยาก,0.001623474684058536,2,neg
657,657,ภาพรวม ok,0.001623474684058536,2,neg
658,658,อีกหน่อย,0.0016180937631875573,1,neg
659,659,programming,0.0016174472030534293,1,neg
660,660,ตั้งคำถาม,0.0016161091896402585,1,neg
661,661,มากกว่า คิด,0.0016154961022248292,2,neg
662,662,คิด แต่,0.0016154961022248292,2,neg
663,663,advance มากกว่า,0.0016154961022248292,2,neg
664,664,ประโยชน์ จริง,0.0016154961022248292,2,neg
665,665,google,0.0016146810299495352,1,neg
666,666,ตอนนี้,0.0016137331275581886,1,neg
667,667,นั้นๆ,0.0016124664382328724,1,neg
668,668,pdf,0.0016081025703182338,1,neg
669,669,น่าสนใจ,0.0016069661368869864,1,neg
670,670,โค้ช,0.00160189840639863,1,neg
671,671,command,0.0015955681451369666,1,neg
672,672,เพิ่มขึ้น,0.0015926454265065193,1,neg
673,673,ทุกอย่าง,0.0015894645640268244,1,neg
674,674,คอร์ส เริ่มต้น,0.0015840096761752455,2,neg
675,675,ชีวิตประจำวัน เลย,0.0015818585626761535,2,neg
676,676,เรียนรู้ มาก,0.0015818585626761535,2,neg
677,677,เลย คะ,0.0015818585626761535,2,neg
678,678,ให้ได้ เรียนรู้,0.0015818585626761535,2,neg
679,679,เสียง,0.001581375113395494,1,neg
680,680,แต่ พยายาม,0.0015789413774964628,2,neg
681,681,บทเรียน นะคะ,0.0015789413774964628,2,neg
682,682,พยายาม เข้าใจ,0.0015789413774964628,2,neg
683,683,ว่า ยาก,0.0015789413774964628,2,neg
684,684,เข้าใจ บทเรียน,0.0015789413774964628,2,neg
685,685,หุ้น แบบ,0.001575888966456552,2,neg
686,686,เพื่อ นำไปใช้,0.0015709332148092206,2,neg
687,687,เครื่องมือ,0.0015706352605499934,1,neg
688,688,หลาย ขั้นตอน,0.0015614192742110034,2,neg
689,689,ขั้นตอน หลาย,0.0015614192742110034,2,neg
690,690,ข้าม ขั้นตอน,0.0015614192742110034,2,neg
691,691,พื้นฐาน พอสมควร,0.0015614192742110034,2,neg
692,692,ขั้นตอน เหมือน,0.0015614192742110034,2,neg
693,693,ฟัง คู่ควร,0.001558454736906049,2,neg
694,694,ควร ฟัง,0.001558454736906049,2,neg
695,695,", middle",0.001558454736906049,2,neg
696,696,middle management,0.001558454736906049,2,neg
697,697,management ควร,0.001558454736906049,2,neg
698,698,คู่ควร,0.001558454736906049,1,neg
699,699,ceo,0.001558454736906049,1,neg
700,700,"ceo ,",0.001558454736906049,2,neg
701,701,ศึกษา,0.0015575056460246102,1,neg
702,702,ส่ง,0.001554311814011564,1,neg
703,703,พื้นฐาน การเขียน,0.0015497283095015867,2,neg
704,704,0,0.0015464437049411662,1,neg
705,705,จาก 0,0.0015464437049411662,2,neg
706,706,ขนาด,0.0015451774806657908,1,neg
707,707,ไปหา,0.0015450512068613215,1,neg
708,708,เท่าไร,0.0015448481558625446,1,neg
709,709,พื้นฐาน go,0.0015447731970805866,2,neg
710,710,ดีงาม,0.0015447731970805866,1,neg
711,711,ก่อน ทำงาน,0.001543654130819718,2,neg
712,712,ทำงาน โปรแกรมเมอร์,0.001543654130819718,2,neg
713,713,โปรแกรมเมอร์ ทุกคน,0.001543654130819718,2,neg
714,714,โปรแกรมเมอร์,0.001543654130819718,1,neg
715,715,เหมือน checklist,0.001543654130819718,2,neg
716,716,checklist ก่อน,0.001543654130819718,2,neg
717,717,มาก แต่,0.0015404865069710146,2,neg
718,718,น่าจะ สนุก,0.001540192415060642,2,neg
719,719,ทดสอบ,0.001540192415060642,1,neg
720,720,ทดสอบ ก็,0.001540192415060642,2,neg
721,721,สนุก ขึ้น,0.001540192415060642,2,neg
722,722,สนุก ถ้า,0.001540192415060642,2,neg
723,723,ถ้า beacon,0.001540192415060642,2,neg
724,724,beacon ทดสอบ,0.001540192415060642,2,neg
725,725,web,0.0015401706459876158,1,neg
726,726,เพิ่ม เรื่อง,0.0015401648861625699,2,neg
727,727,เรื่อง design,0.0015401648861625699,2,neg
728,728,มัน ก็,0.0015381514701600645,2,neg
729,729,แนว,0.0015358668169849874,1,neg
730,730,ถาม คุณ,0.001534359405376527,2,neg
731,731,แพท,0.001534359405376527,1,neg
732,732,ยังไง คะ,0.001534359405376527,2,neg
733,733,คำถาม อยาก,0.001534359405376527,2,neg
734,734,แพท ทำ,0.001534359405376527,2,neg
735,735,คุณ แพท,0.001534359405376527,2,neg
736,736,เดิม เยอะ,0.0015319248634071208,2,neg
737,737,มากกว่า เดิม,0.0015319248634071208,2,neg
738,738,ต้อง ใช้เวลา,0.0015300321016121095,2,neg
739,739,หลายครั้ง,0.001529751891384824,1,neg
740,740,หลายครั้ง ไม่,0.001529751891384824,2,neg
741,741,วัน แล้ว,0.0015286583079227973,2,neg
742,742,ไม่ คำตอบ,0.0015286583079227973,2,neg
743,743,ตอบคำถาม ช้า,0.0015286583079227973,2,neg
744,744,3 วัน,0.0015286583079227973,2,neg
745,745,ช้า 3,0.0015286583079227973,2,neg
746,746,คำตอบ เลย,0.0015286583079227973,2,neg
747,747,advance,0.001523213706225868,1,neg
748,748,นำไปใช้ ประโยชน์,0.001523213706225868,2,neg
749,749,สอน จริงๆ,0.00151745384802908,2,neg
750,750,แบบนี้ นะ,0.00151745384802908,2,neg
751,751,กว่า แบบนี้,0.00151745384802908,2,neg
752,752,แค่ บอ,0.00151745384802908,2,neg
753,753,เหมือน แค่,0.00151745384802908,2,neg
754,754,ใช้เวลา,0.0015171108496562676,1,neg
755,755,เยอะ (,0.0015150283003487152,2,neg
756,756,ช้า ),0.0015150283003487152,2,neg
757,757,แต่ ช้า,0.0015150283003487152,2,neg
758,758,ถ้า ตั้งใจ,0.0015150283003487152,2,neg
759,759,( แต่,0.0015150283003487152,2,neg
760,760,ทำ จริงๆ,0.0015150283003487152,2,neg
761,761,จริงๆ เยอะ,0.0015150283003487152,2,neg
762,762,ง่ายๆ,0.0015147643802206462,1,neg
763,763,เวลา นาน,0.0015133771441922241,2,neg
764,764,บาง ฟังก์ชัน,0.0015133771441922241,2,neg
765,765,นาน บาง,0.0015133771441922241,2,neg
766,766,ปัจจุบัน ไม่,0.0015133771441922241,2,neg
767,767,ไม่ รองรับ,0.0015133771441922241,2,neg
768,768,รองรับ,0.0015133771441922241,1,neg
769,769,ฟังก์ชัน excel,0.0015133771441922241,2,neg
770,770,excel ปัจจุบัน,0.0015133771441922241,2,neg
771,771,พัฒนา,0.0015122052043869967,1,neg
772,772,อื่น,0.0015083966878380168,1,neg
773,773,แบบ ไม่,0.0015081493163390147,2,neg
774,774,เริ่ม จาก,0.0015067092506368285,2,neg
775,775,ก่อน เฉลย,0.001503500873606419,2,neg
776,776,อยากได้ คำ,0.001503500873606419,2,neg
777,777,ใบ้ มากกว่า,0.001503500873606419,2,neg
778,778,มากกว่า ก่อน,0.001503500873606419,2,neg
779,779,เฉลย บาง,0.001503500873606419,2,neg
780,780,คำ ใบ้,0.001503500873606419,2,neg
781,781,ใบ้,0.001503500873606419,1,neg
782,782,บาง เรื่อง,0.0014996050076883705,2,neg
783,783,ความ พื้นฐาน,0.0014931453778740337,2,neg
784,784,demo,0.001491642567078968,1,neg
785,785,คอร์ส ทำ,0.0014914976524305693,2,neg
786,786,ชัดเจน ไม่,0.0014896987734898163,2,neg
